22.09,44986,0.0025,"381,223","236,881"
22.10,44987,0.0026,"383,688","238,413"
22.11,44988,0.0026,"386,152","239,944"
22.12,44989,0.0026,"388,616","241,475"
22.13,44990,0.0026,"391,081","243,006"
22.14,44991,0.0026,"393,545","244,538"
22.15,44992,0.0026,"396,009","246,069"
23.00,44993,0.0027,"398,474","247,600"
23.01,44994,0.0027,"397,156","246,781"
23.02,44995,0.0026,"395,838","245,963"
23.03,44996,0.0026,"394,521","245,144"
23.04,44997,0.0026,"393,203","244,325"
23.05,44998,0.0026,"391,885","243,506"
23.06,44999,0.0026,"390,568","242,688"
23.07,45000,0.0026,"389,250","241,869"
23.08,45001,0.0026,"387,932","241,050"
23.09,45002,0.0026,"386,615","240,231"
23.10,45003,0.0026,"385,297","239,413"
23.11,45004,0.0026,"383,979","238,594"
23.12,45005,0.0026,"382,662","237,775"
23.13,45006,0.0025,"381,344","236,956"
23.14,45007,0.0025,"380,026","236,138"
23.15,45008,0.0025,"378,709","235,319"
24.00,45009,0.0025,"377,391","234,500"
24.01,45010,0.0025,"377,602","234,631"
24.02,45011,0.0025,"377,814","234,763"
24.03,45012,0.0025,"378,025","234,894"
24.04,45013,0.0025,"378,236","235,025"
24.05,45014,0.0025,"378,447","235,156"
24.06,45015,0.0025,"378,659","235,288"
24.07,45016,0.0025,"378,870","235,419"
24.08,45017,0.0025,"379,081","235,550"
24.09,45018,0.0025,"379,292","235,681"
24.10,45019,0.0025,"379,503","235,813"
24.11,45020,0.0025,"379,715","235,944"
24.12,45021,0.0025,"379,926","236,075"
24.13,45022,0.0025,"380,137","236,206"
24.14,45023,0.0025,"380,348","236,338"
24.15,45024,0.0025,"380,560","236,469"
25.00,45025,0.0025,"380,771","236,600"
25.01,45026,0.0026,"381,877","237,288"
25.02,45027,0.0026,"382,984","237,975"
25.03,45028,0.0026,"384,090","238,663"
25.04,45029,0.0026,"385,196","239,350"
25.05,45030,0.0026,"386,303","240,038"
25.06,45031,0.0026,"387,409","240,725"
25.07,45032,0.0026,"388,516","241,413"
25.08,45033,0.0026,"389,622","242,100"
25.09,45034,0.0026,"390,729","242,788"
25.10,45035,0.0026,"391,835","243,475"
25.11,45036,0.0026,"392,941","244,163"
25.12,45037,0.0026,"394,048","244,850"
25.13,45038,0.0026,"395,154","245,538"
25.14,45039,0.0026,"396,261","246,225"
25.15,45040,0.0027,"397,367","246,913"
26.00,45041,0.0027,"398,474","247,600"
26.01,45042,0.0027,"396,653","246,469"
26.02,45043,0.0026,"394,832","245,338"
26.03,45044,0.0026,"393,012","244,206"
26.04,45045,0.0026,"391,191","243,075"
26.05,45046,0.0026,"389,371","241,944"
26.06,45047,0.0026,"387,550","240,813"
26.07,45048,0.0026,"385,730","239,681"
26.08,45049,0.0026,"383,909","238,550"
26.09,45050,0.0026,"382,088","237,419"
26.10,45051,0.0025,"380,268","236,288"
26.11,45052,0.0025,"378,447","235,156"
26.12,45053,0.0025,"376,627","234,025"
26.13,45054,0.0025,"374,806","232,894"
26.14,45055,0.0025,"372,986","231,763"
26.15,45056,0.0025,"371,165","230,631"
27.00,45057,0.0025,"369,344","229,500"
27.01,45058,0.0025,"371,487","230,831"
27.02,45059,0.0025,"373,629","232,163"
27.03,45060,0.0025,"375,772","233,494"
27.04,45061,0.0025,"377,914","234,825"
27.05,45062,0.0025,"380,057","236,156"
27.06,45063,0.0026,"382,199","237,488"
27.07,45064,0.0026,"384,342","238,819"
27.08,45065,0.0026,"386,484","240,150"
27.09,45066,0.0026,"388,626","241,481"
27.10,45067,0.0026,"390,769","242,813"
27.11,45068,0.0026,"392,911","244,144"
27.12,45069,0.0026,"395,054","245,475"
27.13,45070,0.0027,"397,196","246,806"
27.14,45071,0.0027,"399,339","248,138"
27.15,45072,0.0027,"401,481","249,469"
28.00,45073,0.0027,"403,623","250,800"
28.01,45074,0.0027,"401,924","249,744"
28.02,45075,0.0027,"400,224","248,688"
28.03,45076,0.0027,"398,524","247,631"
28.04,45077,0.0027,"396,824","246,575"
28.05,45078,0.0026,"395,124","245,519"
28.06,45079,0.0026,"393,424","244,463"
28.07,45080,0.0026,"391,724","243,406"
28.08,45081,0.0026,"390,025","242,350"
28.09,45082,0.0026,"388,325","241,294"
28.10,45083,0.0026,"386,625","240,238"
28.11,45084,0.0026,"384,925","239,181"
28.12,45085,0.0026,"383,225","238,125"
28.13,45086,0.0026,"381,525","237,069"
28.14,45087,0.0025,"379,825","236,013"
28.15,45088,0.0025,"378,125","234,956"
29.00,45089,0.0025,"376,426","233,900"
29.01,45090,0.0025,"377,190","234,375"
29.02,45091,0.0025,"377,954","234,850"
29.03,45092,0.0025,"378,719","235,325"
29.04,45093,0.0025,"379,483","235,800"
29.05,45094,0.0025,"380,248","236,275"
29.06,45095,0.0025,"381,012","236,750"
29.07,45096,0.0026,"381,777","237,225"
29.08,45097,0.0026,"382,541","237,700"
29.09,45098,0.0026,"383,306","238,175"
